source_id,target_id,type,relation,polarity,stance_score,intensity,relation_subtype,evidence,confidence,article_id,segment_id
segment:a8fdf67b8f52,entity:3f2243f1dc93,MENTIONS,MENTIONS,neutral,0,0,,英伦、法兰西、日本三国家银行,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:9ebe19d4be94,MENTIONS,MENTIONS,neutral,0,0,,任公、百里、振飞激于国内思潮之变,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:c0b36ac9a76b,MENTIONS,MENTIONS,neutral,0,0,,任公、百里、振飞,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:dc4cd08803b6,MENTIONS,MENTIONS,neutral,0,0,,任公、百里、振飞,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:c2167b423786,MENTIONS,MENTIONS,neutral,0,0,,访柏格森,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:39a648eed740,MENTIONS,MENTIONS,neutral,0,0,,访倭伊铿,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:a8fdf67b8f52,entity:dd3f27ccc94b,MENTIONS,MENTIONS,neutral,0,0,,将吾国际政治学书束之高阁,,张君劢_002_c870d202,张君劢_002_c870d202_s0042
segment:cddc5f857feb,entity:6d98cfd76d78,MENTIONS,MENTIONS,neutral,0,0,,原文提及1914年大战之由来,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:770874d369bb,MENTIONS,MENTIONS,neutral,0,0,,原文提及威尔逊之热心国际联盟,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:d0bdc2b0caf1,MENTIONS,MENTIONS,neutral,0,0,,原文提及国际联盟,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:19e47a2c17c1,MENTIONS,MENTIONS,neutral,0,0,,原文提及中国,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:61ec3e6d642d,MENTIONS,MENTIONS,neutral,0,0,,原文提及美国,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:621b11eff498,MENTIONS,MENTIONS,neutral,0,0,,原文提及欧洲地小国多,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:4e0e6f5feb8d,MENTIONS,MENTIONS,neutral,0,0,,原文提及国家主义已成过去,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:c0f11336eb2b,MENTIONS,MENTIONS,neutral,0,0,,原文提及军阀主义已成过去,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:ec3f8df213f4,MENTIONS,MENTIONS,neutral,0,0,,原文提及工商主义已成过去,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:70f0617a4b79,MENTIONS,MENTIONS,neutral,0,0,,原文提及大同思想,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:f25fb98f9ce9,MENTIONS,MENTIONS,neutral,0,0,,原文提及形上方面,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:863f2fac5cd4,MENTIONS,MENTIONS,neutral,0,0,,原文提及审美方面,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:097a3f954759,MENTIONS,MENTIONS,neutral,0,0,,原文提及意志方面,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:2dd87961b384,MENTIONS,MENTIONS,neutral,0,0,,原文提及理智方面,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
segment:cddc5f857feb,entity:c0bb97e7909b,MENTIONS,MENTIONS,neutral,0,0,,原文提及身体方面,,张君劢_003_cd868ad5,张君劢_003_cd868ad5_s0005
entity:0a5d9170d332,entity:e5e347ce9e2d,RELATES_TO,包含,positive,0,0,不适用,科学之中，有一定之原理原则，而此原理原则，皆有证据。,1.0,张君劢_000_e090c0d2,s0000
entity:67821481a750,entity:85ce092eaf7b,RELATES_TO,包含,neutral,0,0,不适用,人生观之中心点，是曰我。,1.0,张君劢_000_e090c0d2,s0000
term:b1cf433c9480,entity:c4165cc7bb18,RELATES_TO,区分,neutral,0,0,概念澄清,与我对待者，则非我也。,1.0,张君劢_000_e090c0d2,s0000
entity:67821481a750,entity:0a5d9170d332,RELATES_TO,对比,neutral,0,0,一般对比,试以人生观与科学作一比较，则人生观之特点，更易见矣。,1.0,张君劢_000_e090c0d2,s0001
entity:0a5d9170d332,entity:36c98fff1f00,RELATES_TO,包含,neutral,0,0,不适用,然科学之中，亦分二项：曰精神科学，曰物质科学。,1.0,张君劢_000_e090c0d2,s0001
entity:0a5d9170d332,entity:a20f0a2d2842,RELATES_TO,包含,neutral,0,0,不适用,然科学之中，亦分二项：曰精神科学，曰物质科学。,1.0,张君劢_000_e090c0d2,s0001
entity:36c98fff1f00,entity:0d009d590676,RELATES_TO,包含,neutral,0,0,不适用,精神科学，如政治学生计学心理学哲学之类,1.0,张君劢_000_e090c0d2,s0001
entity:36c98fff1f00,entity:5fe364970bdb,RELATES_TO,包含,neutral,0,0,不适用,精神科学，如政治学生计学心理学哲学之类,1.0,张君劢_000_e090c0d2,s0001
entity:36c98fff1f00,entity:c8b98890c241,RELATES_TO,包含,neutral,0,0,不适用,精神科学，如政治学生计学心理学哲学之类,1.0,张君劢_000_e090c0d2,s0001
entity:36c98fff1f00,entity:a5902cbd02aa,RELATES_TO,包含,neutral,0,0,不适用,精神科学，如政治学生计学心理学哲学之类,1.0,张君劢_000_e090c0d2,s0001
entity:a20f0a2d2842,entity:03b233afab0b,RELATES_TO,包含,neutral,0,0,不适用,物质科学，如物理化学等；,1.0,张君劢_000_e090c0d2,s0002
entity:0a5d9170d332,entity:67821481a750,RELATES_TO,区分,positive,0,0,概念澄清,第二，科学为论理的方法所支配，而人生观则起于直觉。,1.0,张君劢_000_e090c0d2,s0002
entity:0a5d9170d332,entity:c2914772e2b2,RELATES_TO,包含,neutral,0,0,不适用,科学之方法有二：一曰演绎的，一曰归纳的。,1.0,张君劢_000_e090c0d2,s0002
entity:0a5d9170d332,entity:d44c8b9aea53,RELATES_TO,包含,neutral,0,0,不适用,科学之方法有二：一曰演绎的，一曰归纳的。,1.0,张君劢_000_e090c0d2,s0002
entity:d44c8b9aea53,term:cd8e839fb0e2,RELATES_TO,定义,neutral,0,0,概念澄清,归纳的者，先聚若干种事例而求其公例也。,1.0,张君劢_000_e090c0d2,s0002
entity:98759e1bef87,entity:c2914772e2b2,RELATES_TO,属于,neutral,0,0,不适用,至于几何学，则以自明之公理为基础，而后一切原则推演而出，所谓演绎的也。,1.0,张君劢_000_e090c0d2,s0002
entity:a764c303a119,entity:66e889a02bfb,RELATES_TO,自相矛盾,negative,0,0,不适用,若夫既采君主大权说于先，则不能再采国民主权说于后；,1.0,张君劢_000_e090c0d2,s0002
entity:67821481a750,entity:0a5d9170d332,RELATES_TO,区分,neutral,0,0,概念澄清,第三，科学可以以分析方法下手，而人生观则为综合的。,1.0,张君劢_000_e090c0d2,s0003
entity:0a5d9170d332,entity:43a601eefd10,RELATES_TO,包含,positive,0,0,不适用,第三，科学可以以分析方法下手，而人生观则为综合的。,1.0,张君劢_000_e090c0d2,s0003
entity:fb6263603c93,entity:d0b34e6fb217,RELATES_TO,主张,neutral,0,0,不适用,譬如罗素氏以为心理元素有二：曰感觉，曰意象。,1.0,张君劢_000_e090c0d2,s0003
entity:fb6263603c93,entity:485401547751,RELATES_TO,主张,neutral,0,0,不适用,譬如罗素氏以为心理元素有二：曰感觉，曰意象。,1.0,张君劢_000_e090c0d2,s0003
entity:1833175dbdc3,entity:0a5d9170d332,RELATES_TO,属于,positive,0,0,不适用,科学为因果律所支配,0.9,张君劢_000_e090c0d2,s0004
entity:6bfb0534d798,entity:67821481a750,RELATES_TO,属于,positive,0,0,不适用,人生观则为自由意志的,0.9,张君劢_000_e090c0d2,s0004
entity:67821481a750,term:568f15e00e7f,RELATES_TO,区分,negative,0,0,概念澄清,动机为一事，人生观又为一事。,0.9,张君劢_000_e090c0d2,s0004
entity:67821481a750,term:de84660e67e3,RELATES_TO,区分,negative,0,0,概念澄清,理由为一事，人生观又为一事。,0.9,张君劢_000_e090c0d2,s0004
entity:0a5d9170d332,entity:0cab7673ebe6,RELATES_TO,定义,neutral,0,0,概念澄清,科学中有一最大之原则，曰自然界变化现象之统一性,1.0,张君劢_000_e090c0d2,s0005
entity:220c58b211e5,entity:3523b36e6c6f,RELATES_TO,对比,neutral,0,0,一般对比,自然界现象之特征，则在其互同；而人类界之特征，则在其各异,1.0,张君劢_000_e090c0d2,s0005
entity:220c58b211e5,entity:3523b36e6c6f,RELATES_TO,区分,neutral,0,0,概念澄清,故自然界现象之特征，则在其互同；而人类界之特征，则在其各异。,0.95,张君劢_000_e090c0d2,s0006
entity:67821481a750,entity:7477e6c39e6e,RELATES_TO,包含,neutral,0,0,不适用,则人生观之特点所在，曰主观的，曰直觉的，曰综合的，曰自由意志的，曰单一性的。,0.95,张君劢_000_e090c0d2,s0006
entity:67821481a750,entity:c732384558e8,RELATES_TO,包含,neutral,0,0,不适用,则人生观之特点所在，曰主观的，曰直觉的，曰综合的，曰自由意志的，曰单一性的。,0.95,张君劢_000_e090c0d2,s0006
entity:67821481a750,entity:84cab53a1b36,RELATES_TO,包含,neutral,0,0,不适用,则人生观之特点所在，曰主观的，曰直觉的，曰综合的，曰自由意志的，曰单一性的。,0.95,张君劢_000_e090c0d2,s0006
entity:67821481a750,entity:e4ff3a4e2bbf,RELATES_TO,包含,neutral,0,0,不适用,则人生观之特点所在，曰主观的，曰直觉的，曰综合的，曰自由意志的，曰单一性的。,0.95,张君劢_000_e090c0d2,s0006
entity:67821481a750,entity:6cb6feaa7c5d,RELATES_TO,包含,neutral,0,0,不适用,则人生观之特点所在，曰主观的，曰直觉的，曰综合的，曰自由意志的，曰单一性的。,0.95,张君劢_000_e090c0d2,s0006
entity:0a5d9170d332,term:d23321c431ec,RELATES_TO,导致,neutral,0,0,不适用,科学之为用，专注于向外，其结果则试验室与工厂遍国中也。,0.9,张君劢_000_e090c0d2,s0006
entity:d79e9c89fb69,entity:14d40a1df182,RELATES_TO,导致,neutral,0,0,不适用,自孔孟以至宋元明之理学家，侧重内心生活之修养，其结果为精神文明。,0.9,张君劢_000_e090c0d2,s0006
entity:621b11eff498,entity:02b3cb30f8b7,RELATES_TO,导致,neutral,0,0,不适用,三百年来之欧洲，侧重以人力支配自然界，故其结果为物质文明。,0.9,张君劢_000_e090c0d2,s0006
entity:798571728a2c,entity:e4a9ade7e258,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:c4cf0cebfd83,entity:a40fd6c96509,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:396474728a49,entity:f892433d4b29,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:56cfd8ef4b86,entity:f892433d4b29,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:30ac866447f6,entity:fd755ad35e67,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:2e5f319df03c,entity:fd755ad35e67,RELATES_TO,属于,neutral,0,0,不适用,亚丹斯密，个人主义者也；马克思，社会主义者也；叔本华、哈德门，悲观主义者也；柏拉图、黑格尔，乐观主义者也。,0.9,张君劢_000_e090c0d2,s0006
entity:0a5d9170d332,term:9e3e675cb75d,RELATES_TO,导致,negative,0,0,不适用,科学之为用，专注于向外，其结果则试验室与工厂遍国中也。朝作夕辍，人生如机械然，精神上之慰安所在，则不可得而知也。,1.0,张君劢_000_e090c0d2,s0007
entity:693e88afc11d,term:fd9877202345,RELATES_TO,导致,negative,0,0,不适用,欧战终后，有结算二三百年之总帐者，对于物质文明，不胜务外逐物之感。,1.0,张君劢_000_e090c0d2,s0007
entity:09b31c20668a,entity:295abfe87923,RELATES_TO,对比,negative,0,0,差异对比,而今之西洋文学，十书中无一书能出男女恋爱之外者，与我国戏剧中，十有七八不以男女恋爱为内容者，正相反对者也。,1.0,张君劢_000_e090c0d2,s0007
entity:67821481a750,entity:2347ab411dd3,RELATES_TO,导致,positive,0,0,不适用,方今国中竟言新文化，而文化转移之枢纽，不外乎人生观。,1.0,张君劢_000_e090c0d2,s0008
entity:fd95115ba2d9,term:71e64658371a,RELATES_TO,导致,positive,0,0,不适用,观点定，而后精神上之思潮、物质上之制度，乃可按图而索。,1.0,张君劢_000_e090c0d2,s0008
entity:00bca7507ba2,term:83c5fb0fa4a0,RELATES_TO,批评,negative,0,0,一般批评,在君之言曰：“今之君子……以其袭而取之易也。”此言也，在君之所以责当世者。,1.0,张君劢_001_688ab8ae,s0000
entity:dc4cd08803b6,entity:00bca7507ba2,RELATES_TO,批评,negative,0,0,一般批评,乃读其所谓科学的知识论，无一语非英人皮尔逊之言，故君子之袭取，正在君之所以自谥也。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:652ba4fce8a6,RELATES_TO,相关,positive,0,0,不适用,在君曰：玄学是无赖鬼。又有诅咒玄学家死完之语。皮尔逊曰：玄学家为社会中最危险之分子。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:045f5b2a5500,RELATES_TO,引用,positive,0,0,援引权威,在君引冒根氏《动物生活与聪明》一书中“思构”之语。皮尔逊亦引冒氏书中“思构”之语。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:1ae28697aae1,RELATES_TO,相关,positive,0,0,不适用,在君云：推论之真伪，应参考耶方思《科学原理》。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:1ae28697aae1,RELATES_TO,相关,positive,0,0,不适用,皮尔逊曰：关于推论之科学的效力，应参考耶方思《科学原理》第四章至第七章，第十章至第十二章。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:d2d879807bd1,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:43c388682881,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:396474728a49,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:dd572761b75e,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:5a2325db2104,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:dc4cd08803b6,RELATES_TO,相关,neutral,0,0,不适用,在君曰：此种不可思议东西，伯克莱叫他为上帝，康德、叔本华叫他为意向，布虚那叫他为物质，克列福叫他为心理质，张君劢叫他为我。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:91ac531f6643,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊曰：官觉背后之物，唯物主义者名之曰物质，伯克莱名之曰上帝，康德、叔本华名之曰意志，克列福名之曰心质。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:d2d879807bd1,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊曰：官觉背后之物，唯物主义者名之曰物质，伯克莱名之曰上帝，康德、叔本华名之曰意志，克列福名之曰心质。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:43c388682881,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊曰：官觉背后之物，唯物主义者名之曰物质，伯克莱名之曰上帝，康德、叔本华名之曰意志，克列福名之曰心质。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:396474728a49,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊曰：官觉背后之物，唯物主义者名之曰物质，伯克莱名之曰上帝，康德、叔本华名之曰意志，克列福名之曰心质。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:5a2325db2104,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊曰：官觉背后之物，唯物主义者名之曰物质，伯克莱名之曰上帝，康德、叔本华名之曰意志，克列福名之曰心质。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:3049d232e92e,RELATES_TO,类比,neutral,0,0,不适用,在君所用譬喻，曰书柜，长方的，中间空的，黄漆漆的，木头做的，很坚很重。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:a287af0425fa,RELATES_TO,类比,neutral,0,0,不适用,皮尔逊所用譬喻，曰黑板，亦曰长方的，黄色的，很坚很重。,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:7319537b8c5a,RELATES_TO,类比,neutral,0,0,不适用,在君以电话接线生比脑经。,1.0,张君劢_001_688ab8ae,s0000
entity:652ba4fce8a6,entity:be19d4227ff5,RELATES_TO,类比,neutral,0,0,不适用,皮尔逊以脑为中央电话交换所。,1.0,张君劢_001_688ab8ae,s0000
entity:dc4cd08803b6,entity:00bca7507ba2,RELATES_TO,质疑,negative,0,0,学术质疑,在君之袭取之定义如何，我不得而知之。上所列举者，亦应视为袭取否耶？,1.0,张君劢_001_688ab8ae,s0000
entity:00bca7507ba2,entity:46f6aa0410c0,RELATES_TO,主张,neutral,0,0,不适用,惟在君既已标榜不袭取主义,0.9,张君劢_001_688ab8ae,s0001
entity:b2ea046d9c3d,entity:a5902cbd02aa,RELATES_TO,属于,positive,0,0,不适用,知识论者，哲学范围内事也，与科学无涉者也。,0.9,张君劢_001_688ab8ae,s0002
entity:b2ea046d9c3d,entity:0a5d9170d332,RELATES_TO,区分,negative,0,0,概念澄清,知识论者，哲学范围内事也，与科学无涉者也。,0.9,张君劢_001_688ab8ae,s0002
entity:dc4cd08803b6,entity:3cb81520a8d8,RELATES_TO,批评,negative,0,0,一般批评,欲执一二家之言，名之曰科学的知识论，此必不可得者也。,0.9,张君劢_001_688ab8ae,s0002
entity:c39275ca90c0,entity:1833175dbdc3,RELATES_TO,导致,positive,0,0,不适用,因知觉或经历之往复不已，因而科学上有因果概念。,0.9,张君劢_001_688ab8ae,s0002
term:5455108e1c34,entity:54fe0ad9fe79,RELATES_TO,属于,positive,0,0,不适用,有因必有果者，非必然之真理也，乃心理上之信仰或习惯为之也。,0.9,张君劢_001_688ab8ae,s0002
entity:1fd109f7e57b,term:0e4a50eb7d66,RELATES_TO,影响,neutral,0,0,谱系归属,此说也，出自休谟，今已成为传统的学说。,0.9,张君劢_001_688ab8ae,s0002
entity:d0b34e6fb217,entity:4ad3ccd36be6,RELATES_TO,包含,positive,0,0,不适用,惟其不仅有色、形、触三者，而尚有与觉俱来之物。譬之红色，一至简之感觉也；然与红俱来者尚有二事：一曰红色如此，二曰此真是红；此二者，即我之所谓论理的意义也,0.9,张君劢_001_688ab8ae,s0003
entity:dc4cd08803b6,entity:652ba4fce8a6,RELATES_TO,反驳,negative,0,0,逻辑反驳,一切感觉不能脱离意义，则皮氏纯官觉主义何自成立耶,0.8,张君劢_001_688ab8ae,s0004
entity:dc4cd08803b6,entity:f0e3a9838a47,RELATES_TO,反驳,negative,0,0,逻辑反驳,科学家推本人类知识于感觉之说，无自而成立,0.9,张君劢_001_688ab8ae,s0004
entity:dc4cd08803b6,entity:43c388682881,RELATES_TO,支持,positive,0,0,肯定性支持,至于推理亦有一定之标准否？曰：有，是为康德之先天综合判断说,0.9,张君劢_001_688ab8ae,s0004
entity:4ad3ccd36be6,term:8b5f14614397,RELATES_TO,定义,positive,0,0,概念澄清,此所谓理性之概念，与前所谓论理的意义，名词虽二，而精神则一,0.8,张君劢_001_688ab8ae,s0004
entity:dc4cd08803b6,entity:f0e3a9838a47,RELATES_TO,批评,negative,0,0,一般批评,由以上二段观之，可知科学家推本人类知识于感觉之说，无自而成立。,1.0,张君劢_001_688ab8ae,s0005
entity:652ba4fce8a6,entity:9bf844aa5d4d,RELATES_TO,相关,neutral,0,0,不适用,皮尔逊之书，其论因果，一本马哈之说。,1.0,张君劢_001_688ab8ae,s0005
entity:dc4cd08803b6,entity:652ba4fce8a6,RELATES_TO,批评,negative,0,0,一般批评,皮尔逊之书，其论因果，一本马哈之说。故其言曰：“科学上之公例，乃以心理的缩写法，记述知觉之先后之序。”,0.8,张君劢_001_688ab8ae,s0005
entity:dc4cd08803b6,entity:a18c91a58943,RELATES_TO,批评,negative,0,0,一般批评,实则唯觉主义本无成立之根据，而因果律之本意，犹之天经地义，初不以一二人之点窜而动摇也。,1.0,张君劢_001_688ab8ae,s0006
entity:83540477fc86,term:88773a508a80,RELATES_TO,主张,neutral,0,0,不适用,达尔文曰：是环境使然；,1.0,张君劢_001_688ab8ae,s0006
entity:3413cd6cadc2,term:961c0887dc52,RELATES_TO,主张,neutral,0,0,不适用,拉马克曰：是用不用使然。,1.0,张君劢_001_688ab8ae,s0006
entity:dc4cd08803b6,entity:de6f61d11548,RELATES_TO,反驳,negative,0,0,逻辑反驳,故所谓心之为用，决非如接线生之接线而已,0.9,张君劢_001_688ab8ae,s0007
entity:dc4cd08803b6,entity:a18c91a58943,RELATES_TO,反驳,negative,0,0,逻辑反驳,此意本与唯觉主义相反,0.9,张君劢_001_688ab8ae,s0007
entity:e53b663e68e9,term:5efb24c30728,RELATES_TO,主张,neutral,0,0,不适用,牛顿曰：时空绝对,1.0,张君劢_001_688ab8ae,s0007
entity:98cdc8ad723a,term:01beb462d224,RELATES_TO,主张,neutral,0,0,不适用,爱因斯坦曰：时空相对,1.0,张君劢_001_688ab8ae,s0007
entity:1fd109f7e57b,term:22db0006aa6d,RELATES_TO,主张,neutral,0,0,不适用,休谟、洛克曰：知识起于感觉,1.0,张君劢_001_688ab8ae,s0007
entity:e6ab89987725,term:22db0006aa6d,RELATES_TO,主张,neutral,0,0,不适用,休谟、洛克曰：知识起于感觉,1.0,张君劢_001_688ab8ae,s0007
entity:43c388682881,term:13bd230b5a1a,RELATES_TO,主张,neutral,0,0,不适用,康德曰：知识之成立，除觉摄外，依赖理性为根据,1.0,张君劢_001_688ab8ae,s0007
entity:9bf844aa5d4d,term:1439550fa836,RELATES_TO,主张,negative,0,0,不适用,马哈不认有所谓我,0.9,张君劢_001_688ab8ae,s0007
entity:a18c91a58943,entity:de6f61d11548,RELATES_TO,导致,negative,0,0,不适用,若唯觉主义既破，则接线生之喻亦无自而成立,0.9,张君劢_001_688ab8ae,s0007
entity:dc4cd08803b6,entity:f0d346a8497f,RELATES_TO,相关,neutral,0,0,不适用,故美人罗杰司尝评皮氏曰,0.9,张君劢_001_688ab8ae,s0007
entity:dc4cd08803b6,term:dae2d00b1879,RELATES_TO,主张,positive,0,0,不适用,类之辨别真伪，乃思想之本质,1.0,张君劢_001_688ab8ae,s0008
entity:dc4cd08803b6,entity:a18c91a58943,RELATES_TO,反对,negative,0,0,一般反对,此意本与唯觉主义相反,1.0,张君劢_001_688ab8ae,s0008
entity:f0d346a8497f,entity:652ba4fce8a6,RELATES_TO,批评,negative,0,0,一般批评,故美人罗杰司尝评皮氏曰：“苟接线生之全世界，仅以叫号者之声音为限，则所谓电话交换所，将如空气之腾于虚空中，不移时而化为乌有。”,1.0,张君劢_001_688ab8ae,s0008
entity:292d74609cbe,entity:c91d3c92ff9d,RELATES_TO,导致,neutral,0,0,不适用,英人好以外释内，故为后天主义，唯觉主义,1.0,张君劢_001_688ab8ae,s0008
entity:292d74609cbe,entity:a18c91a58943,RELATES_TO,导致,neutral,0,0,不适用,英人好以外释内，故为后天主义，唯觉主义,1.0,张君劢_001_688ab8ae,s0008
entity:3b99056783f1,entity:8970ea04660b,RELATES_TO,导致,neutral,0,0,不适用,德人好以内释外，故为先天主义，唯心主义,1.0,张君劢_001_688ab8ae,s0008
entity:3b99056783f1,entity:b901a03aac0b,RELATES_TO,导致,neutral,0,0,不适用,德人好以内释外，故为先天主义，唯心主义,1.0,张君劢_001_688ab8ae,s0008
entity:292d74609cbe,entity:794d3185f642,RELATES_TO,导致,neutral,0,0,不适用,惟英人以外释内也，故在哲学上有洛克、休谟之感觉说,1.0,张君劢_001_688ab8ae,s0008
entity:3b99056783f1,entity:eb3e93a93d6c,RELATES_TO,导致,neutral,0,0,不适用,哲学上有康德之纯理性说,1.0,张君劢_001_688ab8ae,s0008
entity:3b99056783f1,entity:24ae4620dba7,RELATES_TO,导致,neutral,0,0,不适用,伦理学上有康德之义务说,1.0,张君劢_001_688ab8ae,s0008
entity:dc4cd08803b6,term:6684bc512b2f,RELATES_TO,主张,positive,0,0,不适用,吾国当此新学说输入之际，取德乎？取英美乎？吾则以为皆非也。曰，取二者而折衷之耳。,1.0,张君劢_001_688ab8ae,s0009
entity:dc4cd08803b6,term:feccc381ba52,RELATES_TO,批评,negative,0,0,学术质疑,吾国学者若取欧美人门户以树之国中，行见其徒费口舌，而于学理一无裨益。,1.0,张君劢_001_688ab8ae,s0009
entity:dc4cd08803b6,term:bbf588a06f46,RELATES_TO,归因于,negative,0,0,不适用,然我默察国人心理所趋，倚旁门户之见解深入人心，故英德内外之争，先天后天之争，经验理性之争，环境与精神之争，恐亦不免在吾学术界上重演一过。,0.9,张君劢_001_688ab8ae,s0009
entity:dc4cd08803b6,entity:43c388682881,RELATES_TO,相关,positive,0,0,不适用,古往今来之哲学家，自成一系统，包举一切现象，而其说足餍人心者，无如康德。,1.0,张君劢_001_688ab8ae,s0009
entity:1833175dbdc3,term:a1cd6d88fe14,RELATES_TO,作为理由反驳,negative,0,0,不适用,然欲以因果律概括一切，则于人生现象中，如忏悔，如爱，如责任心，如牺牲精神之属于道德方面者，无法以解释之。,1.0,张君劢_001_688ab8ae,s0009
entity:43c388682881,entity:c04bfff03f9d,RELATES_TO,区分,positive,0,0,概念澄清,于是康德氏分之为二：曰关于伦理者，是自由意志之范围也；关于知识者，是因果律之所范围也。自由与因果二义乃不相冲突，而后人事与知识方面各有正当之说明。,1.0,张君劢_001_688ab8ae,s0009
